country_code,media_source,earnings,user_count,date,cost
BZ,Facebook Ads,0.0,0.0,2020-09-23,0.42
CA,ByteDance,0.0,0.0,2020-09-23,16.41
CF,Facebook Ads,0.0,0.0,2020-09-23,0.17
CK,Facebook Ads,0.0,0.0,2020-09-23,0.04
CM,Facebook Ads,0.0,0.0,2020-09-23,1.49
CO,Facebook Ads,0.0,0.0,2020-09-23,15.55
CR,Facebook Ads,0.0,0.0,2020-09-23,7.49
CV,Facebook Ads,0.0,0.0,2020-09-23,0.5
CZ,Facebook Ads,0.0,0.0,2020-09-23,13.84
DE,ByteDance,0.0,0.0,2020-09-23,10.73
DJ,Facebook Ads,0.0,0.0,2020-09-23,0.15
DM,Facebook Ads,0.0,0.0,2020-09-23,0.21
DO,Facebook Ads,0.0,0.0,2020-09-23,4.78
DZ,Facebook Ads,0.0,0.0,2020-09-23,0.81
EG,ByteDance,0.0,0.0,2020-09-23,5.55
ER,Facebook Ads,0.0,0.0,2020-09-23,0.0
ES,ByteDance,0.0,0.0,2020-09-23,1.61
FI,Facebook Ads,0.0,0.0,2020-09-23,6.82
FK,Facebook Ads,0.0,0.0,2020-09-23,0.05
FM,Facebook Ads,0.0,0.0,2020-09-23,0.13
FO,Facebook Ads,0.0,0.0,2020-09-23,0.25
FR,ByteDance,0.0,0.0,2020-09-23,8.39
GA,Facebook Ads,0.0,0.0,2020-09-23,0.96
GB,ByteDance,0.0,0.0,2020-09-23,19.17
GB,Facebook Ads,0.0,0.0,2020-09-23,118.66
GD,Facebook Ads,0.0,0.0,2020-09-23,0.54
GF,Facebook Ads,0.0,0.0,2020-09-23,0.48
GG,Facebook Ads,0.0,0.0,2020-09-23,0.32
GI,Facebook Ads,0.0,0.0,2020-09-23,0.36
GL,Facebook Ads,0.0,0.0,2020-09-23,0.58
GM,Facebook Ads,0.0,0.0,2020-09-23,0.98
GN,Facebook Ads,0.0,0.0,2020-09-23,0.64
GP,Facebook Ads,0.0,0.0,2020-09-23,1.0
GQ,Facebook Ads,0.0,0.0,2020-09-23,0.17
GT,Facebook Ads,0.0,0.0,2020-09-23,1.19
GW,Facebook Ads,0.0,0.0,2020-09-23,0.05
GY,Facebook Ads,0.0,0.0,2020-09-23,0.95
HN,Facebook Ads,0.0,0.0,2020-09-23,2.49
HR,Facebook Ads,0.0,0.0,2020-09-23,4.45
ID,ByteDance,0.0,0.0,2020-09-23,2.74
IL,ByteDance,0.0,0.0,2020-09-23,3.45
IM,Facebook Ads,0.0,0.0,2020-09-23,0.55
IQ,Facebook Ads,0.0,0.0,2020-09-23,0.16
IS,Facebook Ads,0.0,0.0,2020-09-23,2.86
IT,ByteDance,0.0,0.0,2020-09-23,5.19
JM,Facebook Ads,0.0,0.0,2020-09-23,0.9
JO,Facebook Ads,0.0,0.0,2020-09-23,6.57
JP,ByteDance,0.0,0.0,2020-09-23,0.0
JP,Facebook Ads,0.0,0.0,2020-09-23,41.83
KG,Facebook Ads,0.0,0.0,2020-09-23,0.11
KH,Facebook Ads,0.0,0.0,2020-09-23,0.49
KI,Facebook Ads,0.0,0.0,2020-09-23,0.01
KM,Facebook Ads,0.0,0.0,2020-09-23,0.03
KN,Facebook Ads,0.0,0.0,2020-09-23,0.54
KR,ByteDance,0.0,0.0,2020-09-23,0.0
LA,Facebook Ads,0.0,0.0,2020-09-23,1.26
LC,Facebook Ads,0.0,0.0,2020-09-23,0.39
LI,Facebook Ads,0.0,0.0,2020-09-23,0.38
LK,Facebook Ads,0.0,0.0,2020-09-23,0.48
LR,Facebook Ads,0.0,0.0,2020-09-23,1.39
LS,Facebook Ads,0.0,0.0,2020-09-23,0.3
LT,Facebook Ads,0.0,0.0,2020-09-23,24.39
LU,Facebook Ads,0.0,0.0,2020-09-23,2.46
LY,Facebook Ads,0.0,0.0,2020-09-23,1.23
MA,Facebook Ads,0.0,0.0,2020-09-23,0.74
MC,Facebook Ads,0.0,0.0,2020-09-23,0.23
MD,Facebook Ads,0.0,0.0,2020-09-23,3.09
ME,Facebook Ads,0.0,0.0,2020-09-23,0.64
MF,Facebook Ads,0.0,0.0,2020-09-23,0.18
MG,Facebook Ads,0.0,0.0,2020-09-23,0.57
MH,Facebook Ads,0.0,0.0,2020-09-23,0.17
MK,Facebook Ads,0.0,0.0,2020-09-23,1.09
MM,Facebook Ads,0.0,0.0,2020-09-23,0.36
MP,Facebook Ads,0.0,0.0,2020-09-23,0.46
MQ,Facebook Ads,0.0,0.0,2020-09-23,0.59
MR,Facebook Ads,0.0,0.0,2020-09-23,0.52
MS,Facebook Ads,0.0,0.0,2020-09-23,0.0
MV,Facebook Ads,0.0,0.0,2020-09-23,3.6
MW,Facebook Ads,0.0,0.0,2020-09-23,0.79
MY,ByteDance,0.0,0.0,2020-09-23,0.76
NC,Facebook Ads,0.0,0.0,2020-09-23,1.66
NE,Facebook Ads,0.0,0.0,2020-09-23,0.17
NF,Facebook Ads,0.0,0.0,2020-09-23,0.0
NI,Facebook Ads,0.0,0.0,2020-09-23,1.18
NL,Facebook Ads,0.0,0.0,2020-09-23,13.81
NP,Facebook Ads,0.0,0.0,2020-09-23,1.86
NR,Facebook Ads,0.0,0.0,2020-09-23,0.05
NU,Facebook Ads,0.0,0.0,2020-09-23,0.02
NZ,Facebook Ads,0.0,0.0,2020-09-23,5.69
Organic/Unknown,Google Ads,0.0,0.0,2020-09-23,950.96
PA,Facebook Ads,0.0,0.0,2020-09-23,2.47
PF,Facebook Ads,0.0,0.0,2020-09-23,0.61
PG,Facebook Ads,0.0,0.0,2020-09-23,0.98
PH,Facebook Ads,0.0,0.0,2020-09-23,9.6
PL,ByteDance,0.0,0.0,2020-09-23,7.97
PM,Facebook Ads,0.0,0.0,2020-09-23,0.03
PN,Facebook Ads,0.0,0.0,2020-09-23,0.0
PS,Facebook Ads,0.0,0.0,2020-09-23,0.97
PW,Facebook Ads,0.0,0.0,2020-09-23,0.21
PY,Facebook Ads,0.0,0.0,2020-09-23,2.08
RE,Facebook Ads,0.0,0.0,2020-09-23,1.24
RS,Facebook Ads,0.0,0.0,2020-09-23,3.99
RU,ByteDance,0.0,0.0,2020-09-23,9.83
RW,Facebook Ads,0.0,0.0,2020-09-23,0.85
SA,ByteDance,0.0,0.0,2020-09-23,11.06
SB,Facebook Ads,0.0,0.0,2020-09-23,0.06
SC,Facebook Ads,0.0,0.0,2020-09-23,0.5
SH,Facebook Ads,0.0,0.0,2020-09-23,0.0
SJ,Facebook Ads,0.0,0.0,2020-09-23,0.01
SK,Facebook Ads,0.0,0.0,2020-09-23,5.24
SL,Facebook Ads,0.0,0.0,2020-09-23,2.45
SM,Facebook Ads,0.0,0.0,2020-09-23,0.0
SO,Facebook Ads,0.0,0.0,2020-09-23,1.31
SR,Facebook Ads,0.0,0.0,2020-09-23,0.36
SS,Facebook Ads,0.0,0.0,2020-09-23,0.77
ST,Facebook Ads,0.0,0.0,2020-09-23,0.04
SX,Facebook Ads,0.0,0.0,2020-09-23,0.46
SZ,Facebook Ads,0.0,0.0,2020-09-23,0.31
TC,Facebook Ads,0.0,0.0,2020-09-23,1.2
TD,Facebook Ads,0.0,0.0,2020-09-23,0.44
TG,Facebook Ads,0.0,0.0,2020-09-23,0.41
TH,ByteDance,0.0,0.0,2020-09-23,5.61
TJ,Facebook Ads,0.0,0.0,2020-09-23,0.25
TK,Facebook Ads,0.0,0.0,2020-09-23,0.0
TL,Facebook Ads,0.0,0.0,2020-09-23,0.11
TM,Facebook Ads,0.0,0.0,2020-09-23,0.07
TN,Facebook Ads,0.0,0.0,2020-09-23,1.72
TO,Facebook Ads,0.0,0.0,2020-09-23,0.08
TR,ByteDance,0.0,0.0,2020-09-23,10.73
TT,Facebook Ads,0.0,0.0,2020-09-23,2.71
TV,Facebook Ads,0.0,0.0,2020-09-23,0.01
TW,ByteDance,0.0,0.0,2020-09-23,0.0
TZ,Facebook Ads,0.0,0.0,2020-09-23,3.65
UG,Facebook Ads,0.0,0.0,2020-09-23,1.61
UY,Facebook Ads,0.0,0.0,2020-09-23,1.61
UZ,Facebook Ads,0.0,0.0,2020-09-23,0.54
VC,Facebook Ads,0.0,0.0,2020-09-23,0.26
VG,Facebook Ads,0.0,0.0,2020-09-23,0.78
VI,Facebook Ads,0.0,0.0,2020-09-23,0.58
VN,ByteDance,0.0,0.0,2020-09-23,10.83
VU,Facebook Ads,0.0,0.0,2020-09-23,0.07
WF,Facebook Ads,0.0,0.0,2020-09-23,0.0
WS,Facebook Ads,0.0,0.0,2020-09-23,0.1
XK,Facebook Ads,0.0,0.0,2020-09-23,0.46
YE,Facebook Ads,0.0,0.0,2020-09-23,0.33
YT,Facebook Ads,0.0,0.0,2020-09-23,0.26
ZM,Facebook Ads,0.0,0.0,2020-09-23,1.74
ZW,Facebook Ads,0.0,0.0,2020-09-23,0.86
AD,Facebook Ads,0.0,0.0,2020-09-24,0.31
AE,ByteDance,0.0,0.0,2020-09-24,6.71
AF,Facebook Ads,0.0,0.0,2020-09-24,0.4
AG,Facebook Ads,0.0,0.0,2020-09-24,0.6
AI,Facebook Ads,0.0,0.0,2020-09-24,0.18
AL,Facebook Ads,0.0,0.0,2020-09-24,1.23
AM,Facebook Ads,0.0,0.0,2020-09-24,0.41
AR,Facebook Ads,0.0,0.0,2020-09-24,4.86
AS,Facebook Ads,0.0,0.0,2020-09-24,0.53
AT,Facebook Ads,0.0,0.0,2020-09-24,10.66
AU,ByteDance,0.0,0.0,2020-09-24,7.97
AW,Facebook Ads,0.0,0.0,2020-09-24,0.7
AZ,Facebook Ads,0.0,0.0,2020-09-24,1.8
BA,Facebook Ads,0.0,0.0,2020-09-24,0.99
BB,Facebook Ads,0.0,0.0,2020-09-24,0.84
BD,Facebook Ads,0.0,0.0,2020-09-24,0.98
BF,Facebook Ads,0.0,0.0,2020-09-24,1.04
BG,Facebook Ads,0.0,0.0,2020-09-24,7.5
BI,Facebook Ads,0.0,0.0,2020-09-24,0.18
BL,Facebook Ads,0.0,0.0,2020-09-24,0.25
BN,Facebook Ads,0.0,0.0,2020-09-24,1.41
BO,Facebook Ads,0.0,0.0,2020-09-24,2.07
BQ,Facebook Ads,0.0,0.0,2020-09-24,0.22
BT,Facebook Ads,0.0,0.0,2020-09-24,0.51
BW,Facebook Ads,0.0,0.0,2020-09-24,6.83
BZ,Facebook Ads,0.0,0.0,2020-09-24,0.29
CA,ByteDance,0.0,0.0,2020-09-24,14.03
CD,Facebook Ads,0.0,0.0,2020-09-24,3.67
CF,Facebook Ads,0.0,0.0,2020-09-24,0.13
CG,Facebook Ads,0.0,0.0,2020-09-24,1.47
CI,Facebook Ads,0.0,0.0,2020-09-24,9.03
CM,Facebook Ads,0.0,0.0,2020-09-24,1.76
CN,Facebook Ads,0.0,0.0,2020-09-24,6.94
CV,Facebook Ads,0.0,0.0,2020-09-24,0.39
CW,Facebook Ads,0.0,0.0,2020-09-24,0.38
DE,ByteDance,0.0,0.0,2020-09-24,21.66
DJ,Facebook Ads,0.0,0.0,2020-09-24,0.2
DM,Facebook Ads,0.0,0.0,2020-09-24,0.24
DO,Facebook Ads,0.0,0.0,2020-09-24,6.02
DZ,Facebook Ads,0.0,0.0,2020-09-24,1.0
EE,Facebook Ads,0.0,0.0,2020-09-24,4.96
EG,ByteDance,0.0,0.0,2020-09-24,4.0
ER,Facebook Ads,0.0,0.0,2020-09-24,0.02
ES,ByteDance,0.0,0.0,2020-09-24,4.58
ET,Facebook Ads,0.0,0.0,2020-09-24,1.74
FK,Facebook Ads,0.0,0.0,2020-09-24,0.04
FM,Facebook Ads,0.0,0.0,2020-09-24,0.05
FO,Facebook Ads,0.0,0.0,2020-09-24,0.31
FR,ByteDance,0.0,0.0,2020-09-24,2.24
GA,Facebook Ads,0.0,0.0,2020-09-24,1.3
GB,ByteDance,0.0,0.0,2020-09-24,31.2
GB,Facebook Ads,0.0,0.0,2020-09-24,108.44
GD,Facebook Ads,0.0,0.0,2020-09-24,0.59
GE,Facebook Ads,0.0,0.0,2020-09-24,3.03
GF,Facebook Ads,0.0,0.0,2020-09-24,0.36
GG,Facebook Ads,0.0,0.0,2020-09-24,0.17
GI,Facebook Ads,0.0,0.0,2020-09-24,0.27
GL,Facebook Ads,0.0,0.0,2020-09-24,0.53
GM,Facebook Ads,0.0,0.0,2020-09-24,1.27
GN,Facebook Ads,0.0,0.0,2020-09-24,0.83
GP,Facebook Ads,0.0,0.0,2020-09-24,1.34
GQ,Facebook Ads,0.0,0.0,2020-09-24,0.24
GW,Facebook Ads,0.0,0.0,2020-09-24,0.07
GY,Facebook Ads,0.0,0.0,2020-09-24,0.83
HN,Facebook Ads,0.0,0.0,2020-09-24,2.37
ID,ByteDance,0.0,0.0,2020-09-24,13.33
IL,ByteDance,0.0,0.0,2020-09-24,0.95
IL,Facebook Ads,0.0,0.0,2020-09-24,17.62
IM,Facebook Ads,0.0,0.0,2020-09-24,0.35
IQ,Facebook Ads,0.0,0.0,2020-09-24,0.04
IT,ByteDance,0.0,0.0,2020-09-24,6.87
JE,Facebook Ads,0.0,0.0,2020-09-24,0.72
JP,ByteDance,0.0,0.0,2020-09-24,0.04
KG,Facebook Ads,0.0,0.0,2020-09-24,0.2
KH,Facebook Ads,0.0,0.0,2020-09-24,0.43
KI,Facebook Ads,0.0,0.0,2020-09-24,0.02
KM,Facebook Ads,0.0,0.0,2020-09-24,0.04
KN,Facebook Ads,0.0,0.0,2020-09-24,0.44
KR,ByteDance,0.0,0.0,2020-09-24,0.0
KY,Facebook Ads,0.0,0.0,2020-09-24,1.58
LA,Facebook Ads,0.0,0.0,2020-09-24,1.12
LC,Facebook Ads,0.0,0.0,2020-09-24,0.34
LI,Facebook Ads,0.0,0.0,2020-09-24,0.25
LK,Facebook Ads,0.0,0.0,2020-09-24,1.03
LR,Facebook Ads,0.0,0.0,2020-09-24,1.53
LS,Facebook Ads,0.0,0.0,2020-09-24,0.48
LT,Facebook Ads,0.0,0.0,2020-09-24,13.68
LU,Facebook Ads,0.0,0.0,2020-09-24,2.14
LV,Facebook Ads,0.0,0.0,2020-09-24,4.32
LY,Facebook Ads,0.0,0.0,2020-09-24,1.09
MA,Facebook Ads,0.0,0.0,2020-09-24,0.6
MC,Facebook Ads,0.0,0.0,2020-09-24,0.18
MD,Facebook Ads,0.0,0.0,2020-09-24,4.02
MF,Facebook Ads,0.0,0.0,2020-09-24,0.1
MG,Facebook Ads,0.0,0.0,2020-09-24,0.62
MH,Facebook Ads,0.0,0.0,2020-09-24,0.1
MK,Facebook Ads,0.0,0.0,2020-09-24,1.33
ML,Facebook Ads,0.0,0.0,2020-09-24,2.91
MM,Facebook Ads,0.0,0.0,2020-09-24,0.2
MN,Facebook Ads,0.0,0.0,2020-09-24,5.45
MO,Facebook Ads,0.0,0.0,2020-09-24,0.52
MP,Facebook Ads,0.0,0.0,2020-09-24,0.3
MQ,Facebook Ads,0.0,0.0,2020-09-24,0.5
MR,Facebook Ads,0.0,0.0,2020-09-24,0.53
MS,Facebook Ads,0.0,0.0,2020-09-24,0.02
MT,Facebook Ads,0.0,0.0,2020-09-24,3.76
MU,Facebook Ads,0.0,0.0,2020-09-24,2.7
MV,Facebook Ads,0.0,0.0,2020-09-24,3.13
MW,Facebook Ads,0.0,0.0,2020-09-24,0.81
MY,ByteDance,0.0,0.0,2020-09-24,1.69
MZ,Facebook Ads,0.0,0.0,2020-09-24,3.52
NC,Facebook Ads,0.0,0.0,2020-09-24,1.36
NE,Facebook Ads,0.0,0.0,2020-09-24,0.4
NF,Facebook Ads,0.0,0.0,2020-09-24,0.02
NI,Facebook Ads,0.0,0.0,2020-09-24,1.59
NP,Facebook Ads,0.0,0.0,2020-09-24,2.28
NR,Facebook Ads,0.0,0.0,2020-09-24,0.06
NU,Facebook Ads,0.0,0.0,2020-09-24,0.0
Organic/Unknown,Google Ads,0.0,0.0,2020-09-24,1803.96
PA,Facebook Ads,0.0,0.0,2020-09-24,3.59
PE,Facebook Ads,0.0,0.0,2020-09-24,7.27
PF,Facebook Ads,0.0,0.0,2020-09-24,0.57
PK,Facebook Ads,0.0,0.0,2020-09-24,0.01
PL,ByteDance,0.0,0.0,2020-09-24,10.84
PM,Facebook Ads,0.0,0.0,2020-09-24,0.02
PW,Facebook Ads,0.0,0.0,2020-09-24,0.2
PY,Facebook Ads,0.0,0.0,2020-09-24,1.97
RE,Facebook Ads,0.0,0.0,2020-09-24,1.56
RW,Facebook Ads,0.0,0.0,2020-09-24,1.12
SB,Facebook Ads,0.0,0.0,2020-09-24,0.04
SC,Facebook Ads,0.0,0.0,2020-09-24,0.63
SH,Facebook Ads,0.0,0.0,2020-09-24,0.0
SI,Facebook Ads,0.0,0.0,2020-09-24,3.17
SJ,Facebook Ads,0.0,0.0,2020-09-24,0.01
SK,Facebook Ads,0.0,0.0,2020-09-24,5.58
SL,Facebook Ads,0.0,0.0,2020-09-24,2.56
SM,Facebook Ads,0.0,0.0,2020-09-24,0.05
SN,Facebook Ads,0.0,0.0,2020-09-24,2.03
SR,Facebook Ads,0.0,0.0,2020-09-24,0.37
SS,Facebook Ads,0.0,0.0,2020-09-24,0.9
ST,Facebook Ads,0.0,0.0,2020-09-24,0.03
SV,Facebook Ads,0.0,0.0,2020-09-24,1.36
SX,Facebook Ads,0.0,0.0,2020-09-24,0.32
SZ,Facebook Ads,0.0,0.0,2020-09-24,0.39
TC,Facebook Ads,0.0,0.0,2020-09-24,1.21
TD,Facebook Ads,0.0,0.0,2020-09-24,0.46
TG,Facebook Ads,0.0,0.0,2020-09-24,0.52
TH,ByteDance,0.0,0.0,2020-09-24,13.77
TJ,Facebook Ads,0.0,0.0,2020-09-24,0.19
TK,Facebook Ads,0.0,0.0,2020-09-24,0.0
TL,Facebook Ads,0.0,0.0,2020-09-24,0.08
TM,Facebook Ads,0.0,0.0,2020-09-24,0.1
TO,Facebook Ads,0.0,0.0,2020-09-24,0.1
TR,ByteDance,0.0,0.0,2020-09-24,6.98
TV,Facebook Ads,0.0,0.0,2020-09-24,0.02
TW,ByteDance,0.0,0.0,2020-09-24,0.0
UG,Facebook Ads,0.0,0.0,2020-09-24,2.0
UY,Facebook Ads,0.0,0.0,2020-09-24,1.66
UZ,Facebook Ads,0.0,0.0,2020-09-24,0.62
VC,Facebook Ads,0.0,0.0,2020-09-24,0.28
VE,Facebook Ads,0.0,0.0,2020-09-24,1.94
VG,Facebook Ads,0.0,0.0,2020-09-24,0.79
VI,Facebook Ads,0.0,0.0,2020-09-24,0.55
VN,ByteDance,0.0,0.0,2020-09-24,1.24
VU,Facebook Ads,0.0,0.0,2020-09-24,0.03
WF,Facebook Ads,0.0,0.0,2020-09-24,0.0
WS,Facebook Ads,0.0,0.0,2020-09-24,0.05
XK,Facebook Ads,0.0,0.0,2020-09-24,0.63
YE,Facebook Ads,0.0,0.0,2020-09-24,0.29
YT,Facebook Ads,0.0,0.0,2020-09-24,0.16
ZM,Facebook Ads,0.0,0.0,2020-09-24,2.78
ZW,Facebook Ads,0.0,0.0,2020-09-24,1.42
AD,Facebook Ads,0.0,0.0,2020-09-25,0.1
AF,Facebook Ads,0.0,0.0,2020-09-25,0.18
AG,Facebook Ads,0.0,0.0,2020-09-25,0.26
AI,Facebook Ads,0.0,0.0,2020-09-25,0.13
AL,Facebook Ads,0.0,0.0,2020-09-25,0.66
AM,Facebook Ads,0.0,0.0,2020-09-25,0.3
AO,Facebook Ads,0.0,0.0,2020-09-25,1.8
AQ,Facebook Ads,0.0,0.0,2020-09-25,0.0
AR,Facebook Ads,0.0,0.0,2020-09-25,4.58
AS,Facebook Ads,0.0,0.0,2020-09-25,0.3
AU,ByteDance,0.0,0.0,2020-09-25,31.3
AW,Facebook Ads,0.0,0.0,2020-09-25,0.45
AZ,Facebook Ads,0.0,0.0,2020-09-25,1.23
BB,Facebook Ads,0.0,0.0,2020-09-25,0.54
BF,Facebook Ads,0.0,0.0,2020-09-25,0.74
BI,Facebook Ads,0.0,0.0,2020-09-25,0.2
BJ,Facebook Ads,0.0,0.0,2020-09-25,2.19
BL,Facebook Ads,0.0,0.0,2020-09-25,0.15
BM,Facebook Ads,0.0,0.0,2020-09-25,0.5
BN,Facebook Ads,0.0,0.0,2020-09-25,0.85
BO,Facebook Ads,0.0,0.0,2020-09-25,1.45
BQ,Facebook Ads,0.0,0.0,2020-09-25,0.13
BS,Facebook Ads,0.0,0.0,2020-09-25,2.23
BT,Facebook Ads,0.0,0.0,2020-09-25,0.37
BW,Facebook Ads,0.0,0.0,2020-09-25,3.49
BZ,Facebook Ads,0.0,0.0,2020-09-25,0.18
CA,ByteDance,0.0,0.0,2020-09-25,28.61
CD,Facebook Ads,0.0,0.0,2020-09-25,2.41
CF,Facebook Ads,0.0,0.0,2020-09-25,0.19
CG,Facebook Ads,0.0,0.0,2020-09-25,1.04
CI,Facebook Ads,0.0,0.0,2020-09-25,5.59
CK,Facebook Ads,0.0,0.0,2020-09-25,0.09
CM,Facebook Ads,0.0,0.0,2020-09-25,1.44
CO,Facebook Ads,0.0,0.0,2020-09-25,11.98
CR,Facebook Ads,0.0,0.0,2020-09-25,5.54
CV,Facebook Ads,0.0,0.0,2020-09-25,0.29
CW,Facebook Ads,0.0,0.0,2020-09-25,0.28
CY,Facebook Ads,0.0,0.0,2020-09-25,5.41
DE,ByteDance,0.0,0.0,2020-09-25,22.56
DJ,Facebook Ads,0.0,0.0,2020-09-25,0.14
DK,Facebook Ads,0.0,0.0,2020-09-25,4.11
DM,Facebook Ads,0.0,0.0,2020-09-25,0.12
DO,Facebook Ads,0.0,0.0,2020-09-25,3.62
DZ,Facebook Ads,0.0,0.0,2020-09-25,0.87
EE,Facebook Ads,0.0,0.0,2020-09-25,2.75
ER,Facebook Ads,0.0,0.0,2020-09-25,0.0
ES,ByteDance,0.0,0.0,2020-09-25,1.41
ET,Facebook Ads,0.0,0.0,2020-09-25,1.49
FJ,Facebook Ads,0.0,0.0,2020-09-25,0.5
FK,Facebook Ads,0.0,0.0,2020-09-25,0.02
FM,Facebook Ads,0.0,0.0,2020-09-25,0.04
FO,Facebook Ads,0.0,0.0,2020-09-25,0.09
FR,ByteDance,0.0,0.0,2020-09-25,1.03
GA,Facebook Ads,0.0,0.0,2020-09-25,0.86
GB,ByteDance,0.0,0.0,2020-09-25,32.21
GB,Facebook Ads,0.0,0.0,2020-09-25,89.21
GD,Facebook Ads,0.0,0.0,2020-09-25,0.37
GE,Facebook Ads,0.0,0.0,2020-09-25,2.01
GF,Facebook Ads,0.0,0.0,2020-09-25,0.28
GG,Facebook Ads,0.0,0.0,2020-09-25,0.16
GI,Facebook Ads,0.0,0.0,2020-09-25,0.15
GL,Facebook Ads,0.0,0.0,2020-09-25,0.39
GM,Facebook Ads,0.0,0.0,2020-09-25,1.02
GN,Facebook Ads,0.0,0.0,2020-09-25,0.67
GQ,Facebook Ads,0.0,0.0,2020-09-25,0.15
GT,Facebook Ads,0.0,0.0,2020-09-25,1.64
GU,Facebook Ads,0.0,0.0,2020-09-25,1.83
GW,Facebook Ads,0.0,0.0,2020-09-25,0.04
GY,Facebook Ads,0.0,0.0,2020-09-25,0.77
HN,Facebook Ads,0.0,0.0,2020-09-25,1.67
HT,Facebook Ads,0.0,0.0,2020-09-25,2.7
HU,Facebook Ads,0.0,0.0,2020-09-25,4.11
IE,Facebook Ads,0.0,0.0,2020-09-25,3.58
IL,ByteDance,0.0,0.0,2020-09-25,0.0
IM,Facebook Ads,0.0,0.0,2020-09-25,0.29
IQ,Facebook Ads,0.0,0.0,2020-09-25,0.04
IS,Facebook Ads,0.0,0.0,2020-09-25,1.38
IT,ByteDance,0.0,0.0,2020-09-25,2.8
JE,Facebook Ads,0.0,0.0,2020-09-25,0.29
JM,Facebook Ads,0.0,0.0,2020-09-25,0.93
KG,Facebook Ads,0.0,0.0,2020-09-25,0.1
KH,Facebook Ads,0.0,0.0,2020-09-25,0.3
KI,Facebook Ads,0.0,0.0,2020-09-25,0.01
KM,Facebook Ads,0.0,0.0,2020-09-25,0.02
KY,Facebook Ads,0.0,0.0,2020-09-25,1.13
LA,Facebook Ads,0.0,0.0,2020-09-25,0.82
LB,Facebook Ads,0.0,0.0,2020-09-25,2.08
LC,Facebook Ads,0.0,0.0,2020-09-25,0.2
LI,Facebook Ads,0.0,0.0,2020-09-25,0.11
LK,Facebook Ads,0.0,0.0,2020-09-25,0.32
LR,Facebook Ads,0.0,0.0,2020-09-25,1.24
LS,Facebook Ads,0.0,0.0,2020-09-25,0.16
LT,Facebook Ads,0.0,0.0,2020-09-25,6.51
LU,Facebook Ads,0.0,0.0,2020-09-25,1.38
LY,Facebook Ads,0.0,0.0,2020-09-25,0.86
MA,Facebook Ads,0.0,0.0,2020-09-25,0.34
MC,Facebook Ads,0.0,0.0,2020-09-25,0.09
MD,Facebook Ads,0.0,0.0,2020-09-25,3.26
ME,Facebook Ads,0.0,0.0,2020-09-25,0.33
MF,Facebook Ads,0.0,0.0,2020-09-25,0.11
MG,Facebook Ads,0.0,0.0,2020-09-25,0.41
MH,Facebook Ads,0.0,0.0,2020-09-25,0.11
MK,Facebook Ads,0.0,0.0,2020-09-25,0.76
ML,Facebook Ads,0.0,0.0,2020-09-25,2.01
MP,Facebook Ads,0.0,0.0,2020-09-25,0.23
MQ,Facebook Ads,0.0,0.0,2020-09-25,0.18
MR,Facebook Ads,0.0,0.0,2020-09-25,0.66
MS,Facebook Ads,0.0,0.0,2020-09-25,0.02
MT,Facebook Ads,0.0,0.0,2020-09-25,2.33
MW,Facebook Ads,0.0,0.0,2020-09-25,0.7
MY,ByteDance,0.0,0.0,2020-09-25,0.0
NC,Facebook Ads,0.0,0.0,2020-09-25,0.42
NE,Facebook Ads,0.0,0.0,2020-09-25,0.18
NF,Facebook Ads,0.0,0.0,2020-09-25,0.02
NI,Facebook Ads,0.0,0.0,2020-09-25,1.14
NP,Facebook Ads,0.0,0.0,2020-09-25,1.52
NR,Facebook Ads,0.0,0.0,2020-09-25,0.03
NU,Facebook Ads,0.0,0.0,2020-09-25,0.0
NZ,Facebook Ads,0.0,0.0,2020-09-25,3.0
Organic/Unknown,Google Ads,0.0,0.0,2020-09-25,1613.88
PF,Facebook Ads,0.0,0.0,2020-09-25,0.37
PG,Facebook Ads,0.0,0.0,2020-09-25,0.77
PK,Facebook Ads,0.0,0.0,2020-09-25,0.05
PL,ByteDance,0.0,0.0,2020-09-25,3.27
PM,Facebook Ads,0.0,0.0,2020-09-25,0.01
PS,Facebook Ads,0.0,0.0,2020-09-25,0.49
PW,Facebook Ads,0.0,0.0,2020-09-25,0.15
PY,Facebook Ads,0.0,0.0,2020-09-25,1.34
RO,Facebook Ads,0.0,0.0,2020-09-25,14.34
RS,Facebook Ads,0.0,0.0,2020-09-25,2.33
RW,Facebook Ads,0.0,0.0,2020-09-25,0.95
SA,ByteDance,0.0,0.0,2020-09-25,0.0
SB,Facebook Ads,0.0,0.0,2020-09-25,0.01
SC,Facebook Ads,0.0,0.0,2020-09-25,0.35
SE,Facebook Ads,0.0,0.0,2020-09-25,5.01
SH,Facebook Ads,0.0,0.0,2020-09-25,0.0
SI,Facebook Ads,0.0,0.0,2020-09-25,1.55
SJ,Facebook Ads,0.0,0.0,2020-09-25,0.01
SK,Facebook Ads,0.0,0.0,2020-09-25,2.63
SM,Facebook Ads,0.0,0.0,2020-09-25,0.03
SN,Facebook Ads,0.0,0.0,2020-09-25,1.87
SO,Facebook Ads,0.0,0.0,2020-09-25,1.73
SR,Facebook Ads,0.0,0.0,2020-09-25,0.32
SS,Facebook Ads,0.0,0.0,2020-09-25,0.83
ST,Facebook Ads,0.0,0.0,2020-09-25,0.01
SV,Facebook Ads,0.0,0.0,2020-09-25,0.73
SX,Facebook Ads,0.0,0.0,2020-09-25,0.29
